room_id,host_id,host_is_superhost,property_type,room_type,neighborhood,accommodates,bedrooms,bathrooms,latitude,longitude,reviews,price,cleaning_fee,total
6214853,9632192,f,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.77375,-122.42487,11,110.0,100.0,210.0
6224858,2927013,f,House,Entire home/apt,Inner Richmond,5,3.0,1.5,37.785779999999995,-122.46193000000001,25,450.0,150.0,600.0
6238514,6249565,t,Apartment,Entire home/apt,Noe Valley,2,2.0,1.0,37.74715,-122.43059,88,350.0,150.0,500.0
6245649,23982718,f,Apartment,Entire home/apt,Outer Sunset,2,1.0,1.0,37.759640000000005,-122.5064,120,98.0,100.0,198.0
6257770,285583,f,Apartment,Entire home/apt,Western Addition,4,2.0,1.0,37.77585,-122.42641,56,255.0,100.0,355.0
6261638,16022598,t,Apartment,Entire home/apt,South of Market,6,2.0,2.0,37.78699,-122.3913,12,173.0,160.0,333.0
6272183,32300861,f,Apartment,Entire home/apt,Inner Sunset,2,1.0,1.0,37.76325,-122.45251999999999,76,85.0,120.0,205.0
6272816,7965809,t,Apartment,Private room,Mission,2,1.0,1.0,37.76982,-122.4216,169,125.0,125.0,250.0
6273036,2214440,f,House,Entire home/apt,Potrero Hill,2,1.0,1.0,37.75488,-122.40235,60,160.0,71.0,231.0
6301675,32546924,t,Apartment,Entire home/apt,Nob Hill,2,0.0,1.0,37.79018,-122.41169,16,151.0,150.0,301.0
6316753,22402,t,House,Private room,Outer Mission,1,1.0,2.0,37.73213,-122.44951999999999,47,65.0,30.0,95.0
6324586,32912359,f,Apartment,Entire home/apt,Mission,4,2.0,1.5,37.750440000000005,-122.4101,8,900.0,115.0,1015.0
6326133,20624477,t,Condominium,Entire home/apt,Pacific Heights,3,1.0,1.0,37.78881,-122.44,123,225.0,110.0,335.0
6329340,15357373,t,Condominium,Entire home/apt,Western Addition,6,3.0,1.0,37.77832,-122.44561000000002,13,3000.0,120.0,3120.0
6329731,15357373,t,Condominium,Private room,Western Addition,2,1.0,1.0,37.776920000000004,-122.44613000000001,37,180.0,60.0,240.0
6331695,14063841,f,Apartment,Entire home/apt,Noe Valley,3,1.0,1.0,37.74207,-122.43068999999998,357,196.0,65.0,261.0
6335352,580236,t,House,Entire home/apt,Noe Valley,8,3.0,2.5,37.753409999999995,-122.44033,95,500.0,120.0,620.0
6336315,5836827,t,Condominium,Private room,South of Market,2,1.0,1.0,37.77062,-122.4214,58,240.0,50.0,290.0
6338562,3840687,f,House,Private room,Nob Hill,1,1.0,1.0,37.792559999999995,-122.42135,2,200.0,,
6344096,3588642,t,House,Private room,Noe Valley,1,1.0,1.0,37.75195,-122.44068,8,99.0,70.0,169.0
6344500,5051753,t,Condominium,Entire home/apt,North Beach,2,1.0,1.0,37.799,-122.40668000000001,51,250.0,125.0,375.0
6348742,17187571,t,House,Entire home/apt,Noe Valley,2,1.0,1.0,37.75326,-122.43598,87,125.0,225.0,350.0
6360976,25196982,f,Apartment,Entire home/apt,Russian Hill,6,2.0,1.5,37.799279999999996,-122.41946999999999,104,200.0,100.0,300.0
6364873,28786427,f,Condominium,Entire home/apt,Western Addition,2,2.0,1.0,37.7726,-122.42813999999998,10,342.0,150.0,492.0
6365190,22434504,t,Apartment,Private room,Mission,4,1.0,1.0,37.75654,-122.41928,109,89.0,59.0,148.0
6365956,11776513,t,House,Private room,Inner Sunset,3,1.0,1.0,37.75748,-122.47222,106,129.0,10.0,139.0
6373849,9965793,t,Apartment,Entire home/apt,Chinatown,2,1.0,1.0,37.79135,-122.40828,5,116.0,120.0,236.0
6374167,33217272,t,House,Private room,Haight Ashbury,2,1.0,1.0,37.76637,-122.4467,62,80.0,,
6376338,33232844,f,House,Entire home/apt,Inner Sunset,8,4.0,3.0,37.75639,-122.45455,7,680.0,110.0,790.0
6378495,22434504,t,Loft,Private room,Mission,2,1.0,1.0,37.75821,-122.41968999999999,117,89.0,59.0,148.0
6387526,23319517,f,House,Entire home/apt,Mission,6,3.0,2.5,37.767070000000004,-122.4239,19,325.0,650.0,975.0
6402782,12372064,f,Condominium,Entire home/apt,Western Addition,5,2.0,1.0,37.777,-122.44131000000002,146,185.0,100.0,285.0
6415052,5537980,t,Condominium,Entire home/apt,Haight Ashbury,7,3.0,2.0,37.769740000000006,-122.43695,69,370.0,150.0,520.0
6423158,33511564,t,Apartment,Entire home/apt,West of Twin Peaks,3,0.0,1.0,37.7313,-122.46152,310,139.0,70.0,209.0
6430646,4098848,t,House,Private room,Twin Peaks,2,1.0,1.0,37.75773,-122.44503,238,120.0,40.0,160.0
6437010,6327082,f,Apartment,Private room,Mission,2,1.0,1.5,37.7657,-122.41668999999999,123,91.0,0.0,91.0
6448545,2682061,f,Apartment,Entire home/apt,Nob Hill,6,3.0,2.0,37.79533,-122.41201000000001,20,300.0,199.0,499.0
6453006,2801594,f,House,Private room,Bernal Heights,2,1.0,1.0,37.74172,-122.40851,67,135.0,55.0,190.0
6453774,22267033,t,Condominium,Entire home/apt,Downtown/Civic Center,4,0.0,1.0,37.78836,-122.40916000000001,46,249.0,79.0,328.0
6464280,6472133,f,Condominium,Entire home/apt,Mission,4,3.0,2.0,37.7565,-122.40886,9,450.0,150.0,600.0
6481492,23073793,f,Condominium,Entire home/apt,Mission,6,2.0,1.0,37.75528,-122.41048,7,349.0,125.0,474.0
6494663,33948993,t,House,Private room,Outer Sunset,4,1.0,1.0,37.7495,-122.49163999999999,321,84.0,45.0,129.0
6505426,18949688,f,Guest suite,Entire home/apt,Noe Valley,4,1.0,1.0,37.75316,-122.43722,219,200.0,70.0,270.0
6512986,8990678,f,House,Entire home/apt,Bernal Heights,4,2.0,1.0,37.74272,-122.40956000000001,36,250.0,150.0,400.0
6514826,27061527,t,Condominium,Entire home/apt,Mission,5,2.0,1.0,37.76283,-122.42546999999999,83,265.0,150.0,415.0
6516295,34074805,f,Loft,Entire home/apt,South of Market,4,1.0,1.5,37.77248,-122.4078,4,250.0,100.0,350.0
6518261,34072818,t,Apartment,Entire home/apt,Excelsior,6,2.0,1.0,37.71906,-122.43261000000001,163,169.0,100.0,269.0
6522477,7212456,t,House,Private room,Noe Valley,2,1.0,1.0,37.74938,-122.42576000000001,4,300.0,,
6523507,6777981,t,Cottage,Entire home/apt,Noe Valley,2,0.0,1.0,37.747440000000005,-122.43574,92,265.0,70.0,335.0
6526129,2971941,f,Apartment,Entire home/apt,Pacific Heights,1,0.0,1.0,37.79034,-122.4348,1,129.0,75.0,204.0
6526344,11053358,f,Apartment,Private room,Mission,2,1.0,1.0,37.76314,-122.42136,2,50.0,75.0,125.0
6529234,8077748,t,Loft,Entire home/apt,Bernal Heights,2,0.0,1.0,37.74326,-122.41061,105,114.0,80.0,194.0
6544530,2436725,f,Apartment,Entire home/apt,Castro/Upper Market,6,2.0,2.5,37.76014,-122.43213,20,399.0,120.0,519.0
6552586,14097466,f,Apartment,Private room,South of Market,1,1.0,1.0,37.78455,-122.3887,0,70.0,,
6557736,33948993,t,House,Private room,Outer Sunset,3,1.0,1.0,37.74896,-122.4924,308,75.0,45.0,120.0
6560870,28070005,t,Apartment,Entire home/apt,Bernal Heights,2,1.0,1.0,37.74814,-122.40806,174,135.0,40.0,175.0
6587558,23551027,f,Apartment,Private room,Inner Richmond,1,1.0,1.0,37.77751,-122.45683000000001,2,60.0,0.0,60.0
6591087,2153391,f,Loft,Private room,South of Market,1,1.0,1.5,37.77681,-122.3972,4,375.0,90.0,465.0
6591405,11166407,t,Apartment,Entire home/apt,Marina,4,2.0,2.5,37.80166,-122.43068000000001,6,380.0,180.0,560.0
6600081,75978,t,House,Private room,Mission,1,1.0,1.0,37.753,-122.40393999999999,247,95.0,30.0,125.0
6601749,424793,f,Apartment,Entire home/apt,Crocker Amazon,4,1.0,1.0,37.71174,-122.44561000000002,19,74.0,120.0,194.0
6604564,4091830,t,Townhouse,Entire home/apt,Bernal Heights,5,2.0,1.0,37.74818,-122.41883999999999,29,350.0,80.0,430.0
6604799,4091830,t,Townhouse,Private room,Mission,2,1.0,1.0,37.74822,-122.41826,119,160.0,55.0,215.0
6609412,12922607,f,House,Entire home/apt,Noe Valley,8,4.0,2.0,37.74895,-122.42926999999999,22,1000.0,100.0,1100.0
6627450,14326861,f,Apartment,Entire home/apt,Castro/Upper Market,7,3.0,2.5,37.7644,-122.43054,26,300.0,250.0,550.0
6628985,2686174,t,Condominium,Private room,Western Addition,2,1.0,1.0,37.78472,-122.44666000000001,208,109.0,45.0,154.0
6629798,1483039,t,House,Private room,Excelsior,2,1.0,1.0,37.728359999999995,-122.41643,198,120.0,20.0,140.0
6643496,25709934,f,House,Private room,Twin Peaks,2,1.0,1.0,37.74694,-122.44858,148,150.0,15.0,165.0
6648062,34799523,f,House,Private room,Bernal Heights,2,1.0,1.0,37.74135,-122.40938,48,110.0,50.0,160.0
6649234,22267033,t,Condominium,Entire home/apt,Downtown/Civic Center,4,0.0,1.0,37.788579999999996,-122.40948999999999,10,259.0,69.0,328.0
6653474,475974,f,Guest suite,Entire home/apt,Haight Ashbury,2,1.0,1.0,37.775659999999995,-122.44063,57,149.0,75.0,224.0
6662128,204441,f,Apartment,Private room,Chinatown,2,1.0,2.0,37.79781,-122.40553999999999,136,66.0,100.0,166.0
6662231,204441,f,Apartment,Private room,North Beach,2,1.0,2.0,37.798790000000004,-122.40541999999999,128,68.0,100.0,168.0
6684182,5042067,t,House,Entire home/apt,Mission,6,3.0,1.5,37.757490000000004,-122.41599,13,295.0,250.0,545.0
6688004,35005343,t,House,Private room,Bernal Heights,2,1.0,1.0,37.74257,-122.41358999999999,128,105.0,0.0,105.0
6691495,24647444,f,House,Private room,Potrero Hill,2,1.0,1.0,37.751490000000004,-122.39891999999999,4,80.0,15.0,95.0
6701045,24157036,f,Condominium,Entire home/apt,North Beach,3,2.0,1.0,37.80468,-122.40574,2,370.0,250.0,620.0
6713990,18818082,t,Condominium,Entire home/apt,Mission,2,1.0,1.0,37.76685,-122.42368,10,150.0,50.0,200.0
6715383,10786181,t,Apartment,Entire home/apt,Ocean View,2,1.0,1.0,37.72059,-122.45216,36,105.0,250.0,355.0
6716133,10786181,t,Apartment,Entire home/apt,Ocean View,2,0.0,1.0,37.72122,-122.45273999999999,113,100.0,150.0,250.0
6727254,18151037,f,Apartment,Private room,Noe Valley,2,1.0,1.5,37.75323,-122.43741000000001,31,105.0,125.0,230.0
6730473,10501924,t,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.77855,-122.43863999999999,74,88.0,80.0,168.0
6747672,17085862,f,Apartment,Entire home/apt,Castro/Upper Market,4,1.0,1.0,37.76719,-122.43668000000001,52,219.0,95.0,314.0
6748645,3109494,f,House,Entire home/apt,Noe Valley,4,3.0,2.0,37.75548,-122.42941,49,350.0,150.0,500.0
6749412,4221614,t,Apartment,Entire home/apt,Potrero Hill,6,1.0,1.0,37.76034,-122.40525,198,300.0,100.0,400.0
6782479,35506418,f,House,Entire home/apt,Glen Park,2,1.0,1.0,37.734770000000005,-122.43194,16,300.0,140.0,440.0
6793767,35420613,t,Apartment,Entire home/apt,Castro/Upper Market,1,0.0,1.0,37.75647,-122.4358,58,99.0,195.0,294.0
6796392,35420613,t,House,Entire home/apt,Noe Valley,3,2.0,1.0,37.75607,-122.43418999999999,8,185.0,270.0,455.0
6798145,35509920,f,Townhouse,Entire home/apt,Bayview,4,2.0,1.5,37.729620000000004,-122.37163000000001,0,110.0,100.0,210.0
6800168,767091,f,Apartment,Entire home/apt,Noe Valley,4,3.0,1.0,37.75202,-122.42568999999999,9,190.0,100.0,290.0
6822070,35728196,t,House,Entire home/apt,Bernal Heights,3,1.0,1.0,37.74096,-122.41656,50,159.0,80.0,239.0
6822748,1194121,f,Apartment,Entire home/apt,Nob Hill,2,1.0,1.0,37.7919,-122.41893999999999,20,260.0,60.0,320.0
6835302,24157036,f,Apartment,Entire home/apt,North Beach,2,1.0,1.0,37.80447,-122.40496999999999,1,240.0,250.0,490.0
6835462,24157036,f,Condominium,Entire home/apt,Financial District,2,1.0,1.0,37.7876,-122.39844,1,252.0,250.0,502.0
6836411,22267033,t,Condominium,Entire home/apt,Downtown/Civic Center,4,0.0,1.0,37.78745,-122.41058999999998,15,249.0,69.0,318.0
6836785,727246,f,Apartment,Entire home/apt,Mission,3,0.0,1.0,37.75203,-122.42253999999998,247,193.0,65.0,258.0
6836928,4486349,f,Loft,Entire home/apt,South of Market,6,3.0,2.5,37.77532,-122.40768,18,1000.0,185.0,1185.0
6864929,35710779,f,House,Entire home/apt,Noe Valley,6,4.0,4.0,37.74576,-122.4265,3,710.0,200.0,910.0
6870420,14097113,f,House,Entire home/apt,Noe Valley,7,4.0,3.0,37.75323,-122.43588000000001,12,1000.0,250.0,1250.0
6883183,23593310,t,Serviced apartment,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78722,-122.40956000000001,30,195.0,35.0,230.0
6885422,335127,t,House,Entire home/apt,Noe Valley,6,4.0,2.0,37.75209,-122.42605,23,399.0,100.0,499.0
6887043,5639050,f,Apartment,Entire home/apt,Castro/Upper Market,2,1.0,1.0,37.76338,-122.43698,6,150.0,100.0,250.0
6887081,18197171,t,Condominium,Entire home/apt,Noe Valley,4,2.0,1.0,37.75544,-122.43524,69,350.0,150.0,500.0
6898334,24157036,f,Apartment,Entire home/apt,Pacific Heights,2,1.0,1.0,37.7954,-122.42882,2,220.0,250.0,470.0
6911587,1661839,t,Apartment,Private room,Mission,1,1.0,1.0,37.7649,-122.4214,90,100.0,35.0,135.0
6913294,36229030,t,House,Private room,Mission,2,1.0,1.0,37.75598,-122.41525,96,90.0,85.0,175.0
6915497,36237660,t,House,Entire home/apt,Mission,8,3.0,1.5,37.75338,-122.40633000000001,48,400.0,175.0,575.0
6922612,3570102,f,Condominium,Entire home/apt,Western Addition,2,1.0,1.0,37.785270000000004,-122.42321000000001,27,128.0,70.0,198.0
6926901,1539714,f,House,Entire home/apt,Mission,4,2.0,2.0,37.75642,-122.41285,54,300.0,100.0,400.0
6934867,25943995,t,House,Entire home/apt,Outer Sunset,6,3.0,1.0,37.75634,-122.50365,14,219.0,400.0,619.0
6934874,25943995,t,House,Entire home/apt,Outer Sunset,4,2.0,1.0,37.75734,-122.50193999999999,79,157.0,300.0,457.0
6936417,1407112,t,House,Entire home/apt,Potrero Hill,1,1.0,1.0,37.76028,-122.39365,62,265.0,120.0,385.0
6938818,36381578,t,House,Private room,Seacliff,4,1.0,1.0,37.78066,-122.50563000000001,113,75.0,55.0,130.0
6940354,31607663,f,House,Private room,West of Twin Peaks,1,1.0,1.0,37.72428,-122.45723000000001,5,99.0,40.0,139.0
6940448,31607663,f,House,Private room,West of Twin Peaks,1,1.0,1.0,37.72558,-122.45747,10,80.0,35.0,115.0
6955678,12302104,f,Apartment,Private room,Chinatown,1,1.0,1.5,37.79424,-122.40928999999998,2,83.0,150.0,233.0
6957662,36481063,t,Apartment,Entire home/apt,Noe Valley,3,1.0,1.0,37.74858,-122.43581999999999,106,225.0,175.0,400.0
6968158,17986295,t,Townhouse,Private room,Western Addition,2,1.0,1.0,37.77847,-122.43502,198,158.0,40.0,198.0
6970746,36470371,t,House,Private room,Presidio Heights,2,1.0,1.0,37.781690000000005,-122.45628,130,140.0,65.0,205.0
6973383,22402,t,House,Private room,Outer Mission,1,1.0,2.0,37.73172,-122.44845,15,60.0,30.0,90.0
6973631,4202870,t,Apartment,Private room,Castro/Upper Market,2,1.0,1.0,37.76809,-122.43153000000001,15,197.0,60.0,257.0
6974259,127367,t,House,Entire home/apt,Bayview,4,2.0,1.0,37.7106,-122.3903,0,170.0,205.0,375.0
6975064,5409563,f,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.78622,-122.42438,49,100.0,80.0,180.0
6985131,36060750,t,Guest suite,Entire home/apt,Ocean View,1,1.0,1.0,37.7195,-122.45674,137,95.0,55.0,150.0
6993593,36668744,t,House,Private room,Nob Hill,2,1.0,1.5,37.79569,-122.41708,222,159.0,79.0,238.0
7004802,10534054,f,Apartment,Entire home/apt,Mission,4,2.0,1.0,37.76999,-122.42268,41,245.0,60.0,305.0
7007759,36734328,f,House,Private room,Ocean View,4,1.0,1.0,37.71728,-122.45268999999999,14,219.0,80.0,299.0
7009654,34268088,t,House,Private room,Glen Park,2,1.0,1.0,37.73632,-122.43691000000001,130,75.0,30.0,105.0
7009791,58930,t,House,Private room,Inner Richmond,2,1.0,2.0,37.7778,-122.45934,26,125.0,0.0,125.0
7009809,33833956,t,House,Entire home/apt,Inner Sunset,6,3.0,2.5,37.756879999999995,-122.46785,142,190.0,225.0,415.0
7012313,36763152,t,House,Private room,Noe Valley,2,1.0,1.0,37.75073,-122.42647,12,93.0,150.0,243.0
7020637,13872501,t,Condominium,Entire home/apt,Mission,4,1.0,1.0,37.75369,-122.42261,47,150.0,80.0,230.0
7022309,9177164,t,Condominium,Private room,Haight Ashbury,1,1.0,1.5,37.77498,-122.44355,143,88.0,45.0,133.0
7026287,36833202,t,Guest suite,Private room,Noe Valley,2,1.0,1.0,37.749629999999996,-122.42995,321,125.0,40.0,165.0
7027139,34592529,t,Apartment,Private room,Outer Sunset,2,1.0,1.0,37.7638,-122.50731999999999,36,190.0,60.0,250.0
7028127,17536951,t,Apartment,Entire home/apt,Bernal Heights,6,4.0,1.0,37.74331,-122.41973999999999,67,250.0,150.0,400.0
7034114,8280568,t,Condominium,Private room,Noe Valley,1,1.0,1.5,37.74736,-122.4249,57,115.0,35.0,150.0
7035672,36886391,t,Guest suite,Entire home/apt,Parkside,2,0.0,1.0,37.74236,-122.47228999999999,96,179.0,75.0,254.0
7038488,36905321,f,House,Entire home/apt,Inner Sunset,7,3.0,2.0,37.76463,-122.47456000000001,8,240.0,100.0,340.0
7054235,7486078,f,House,Private room,Outer Sunset,2,1.0,1.0,37.75853,-122.50506000000001,100,99.0,70.0,169.0
7065335,13743771,t,House,Entire home/apt,Crocker Amazon,8,2.0,1.0,37.71062,-122.43531999999999,12,174.0,100.0,274.0
7065694,2817625,t,House,Entire home/apt,Parkside,4,2.0,1.0,37.73806,-122.50623,19,350.0,,
7067087,22931450,f,Bed and breakfast,Shared room,North Beach,4,1.0,10.0,37.79926,-122.40476000000001,144,38.0,0.0,38.0
7067681,22931450,f,Bed and breakfast,Shared room,North Beach,4,1.0,10.0,37.79845,-122.40478,220,38.0,0.0,38.0
7068804,3248180,t,House,Private room,Ocean View,1,1.0,1.0,37.72677,-122.46831999999999,184,53.0,35.0,88.0
7072662,4186016,f,Apartment,Entire home/apt,Western Addition,3,0.0,1.0,37.7752,-122.43765,6,132.0,,
7093018,37176998,f,Apartment,Private room,Outer Mission,1,1.0,1.0,37.73048,-122.44176000000002,2,50.0,,
7111861,13621935,f,House,Entire home/apt,Marina,6,3.0,4.5,37.8055,-122.44802,6,1000.0,300.0,1300.0
7140740,35167389,f,House,Private room,Bayview,3,1.0,1.0,37.73512,-122.39764,4,129.0,40.0,169.0
7143032,17042045,f,Apartment,Private room,Downtown/Civic Center,2,1.0,1.0,37.78621,-122.40966999999999,91,110.0,25.0,135.0
7146663,37425993,f,Condominium,Entire home/apt,Downtown/Civic Center,4,0.0,1.0,37.78832,-122.40982,3,449.0,,
7162627,3977854,t,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.7769,-122.42613,15,120.0,80.0,200.0
7178670,6891075,t,Apartment,Private room,Haight Ashbury,6,1.0,1.0,37.77561,-122.4409,306,239.0,79.0,318.0
7180020,37614518,t,Loft,Entire home/apt,South of Market,3,1.0,1.5,37.77945,-122.40382,220,269.0,115.0,384.0
7181279,12114281,f,Guest suite,Entire home/apt,Bernal Heights,1,0.0,1.0,37.73379,-122.41556000000001,183,125.0,95.0,220.0
7181655,37624778,f,House,Entire home/apt,Castro/Upper Market,12,4.0,3.5,37.7645,-122.43145,24,875.0,200.0,1075.0
7182761,17331617,t,Apartment,Private room,Potrero Hill,2,1.0,1.0,37.757509999999996,-122.39627,189,130.0,60.0,190.0
7196412,2612804,t,House,Private room,West of Twin Peaks,2,1.0,1.0,37.74602,-122.4554,87,130.0,50.0,180.0
7202063,789091,t,Condominium,Entire home/apt,South of Market,2,1.0,1.0,37.78407,-122.40706999999999,33,249.0,200.0,449.0
7204761,1782044,f,Condominium,Entire home/apt,Castro/Upper Market,5,3.0,1.0,37.76527,-122.42997,18,320.0,150.0,470.0
7217193,13639065,t,Apartment,Entire home/apt,Mission,4,1.0,1.0,37.76222,-122.42331999999999,154,295.0,50.0,345.0
7220035,37797558,f,Apartment,Entire home/apt,Nob Hill,2,1.0,1.0,37.794290000000004,-122.41557,95,140.0,95.0,235.0
7222704,30610362,t,Guest suite,Entire home/apt,Outer Richmond,2,1.0,1.0,37.78294,-122.48326000000002,309,109.0,75.0,184.0
7226841,872803,t,Apartment,Private room,Nob Hill,3,1.0,1.0,37.79287,-122.41609,194,116.0,75.0,191.0
7227605,9909723,t,Apartment,Entire home/apt,Pacific Heights,5,3.0,1.5,37.79255,-122.44273000000001,25,750.0,150.0,900.0
7227859,37842000,t,House,Private room,Western Addition,2,1.0,1.0,37.78611,-122.44018999999999,156,119.0,75.0,194.0
7227910,32169668,f,Condominium,Entire home/apt,Pacific Heights,6,5.0,4.5,37.79074,-122.42505,18,975.0,300.0,1275.0
7228563,480061,f,House,Entire home/apt,Inner Sunset,6,3.0,2.5,37.75329,-122.4686,9,400.0,200.0,600.0
7247351,37950014,t,Guesthouse,Entire home/apt,Outer Mission,3,1.0,1.0,37.73214,-122.43068000000001,167,125.0,35.0,160.0
7247746,37952450,f,House,Private room,Outer Sunset,2,1.0,1.0,37.76258,-122.50822,92,95.0,95.0,190.0
7259606,37952450,f,House,Private room,Outer Sunset,1,1.0,2.0,37.760870000000004,-122.50591000000001,60,60.0,40.0,100.0
7259880,37952450,f,House,Private room,Outer Sunset,2,1.0,2.0,37.762029999999996,-122.50759,94,75.0,80.0,155.0
7275084,4811527,t,House,Private room,Castro/Upper Market,2,1.0,1.0,37.760740000000006,-122.44358999999999,174,115.0,,
7281346,3572427,f,House,Entire home/apt,Excelsior,6,3.0,2.0,37.71904,-122.43536999999999,42,300.0,100.0,400.0
7290262,2929255,t,Condominium,Private room,Western Addition,1,1.0,1.5,37.76997,-122.42976999999999,237,95.0,,
7292878,7407016,t,House,Entire home/apt,Bernal Heights,2,1.0,1.0,37.74283,-122.41543,92,155.0,80.0,235.0
7302136,38249439,f,Apartment,Entire home/apt,Haight Ashbury,3,1.0,1.0,37.765159999999995,-122.44658000000001,13,99.0,60.0,159.0
7309811,601627,f,Loft,Entire home/apt,Western Addition,3,1.0,1.0,37.77131,-122.42523999999999,14,280.0,120.0,400.0
7309852,14950298,t,Apartment,Entire home/apt,Outer Sunset,4,2.0,1.0,37.76404,-122.47941999999999,140,179.0,120.0,299.0
7323097,127367,t,Guest suite,Entire home/apt,Bayview,2,2.0,1.0,37.738409999999995,-122.38636000000001,3,120.0,205.0,325.0
7327920,29638077,t,Apartment,Entire home/apt,Potrero Hill,3,1.0,1.0,37.75308,-122.40149,289,238.0,80.0,318.0
7329639,37842000,t,House,Private room,Western Addition,2,1.0,1.0,37.78604,-122.43887,159,92.0,75.0,167.0
7331464,32687481,t,Guest suite,Entire home/apt,Noe Valley,5,2.0,1.0,37.748979999999996,-122.43125,179,250.0,100.0,350.0
7340055,2436725,f,Apartment,Private room,Castro/Upper Market,2,1.0,1.0,37.76102,-122.43248999999999,8,200.0,111.0,311.0
7341076,4249288,f,House,Private room,Excelsior,2,1.0,1.0,37.72683,-122.42962,92,90.0,20.0,110.0
7342996,7212456,t,House,Private room,Mission,2,1.0,1.0,37.75123,-122.42367,46,210.0,,
7343245,5694640,t,Townhouse,Entire home/apt,Western Addition,8,4.0,2.0,37.78689,-122.43888999999999,91,900.0,200.0,1100.0
7343277,22931450,f,Hostel,Shared room,North Beach,4,1.0,10.0,37.79909,-122.40631,132,38.0,0.0,38.0
7344289,1656069,f,Apartment,Entire home/apt,Inner Richmond,9,2.0,1.0,37.78118,-122.46633,204,400.0,85.0,485.0
7345170,7212456,t,House,Private room,Mission,2,1.0,1.0,37.75035,-122.42458,41,210.0,,
